🇭🇰港澳台(主线),#genre#
内蒙古文体娱乐频道[1920*1080],http://play1-qk.nmtv.cn/live/2328general.m3u8
内蒙古经济生活频道[1920*1080],http://play1-qk.nmtv.cn/live/2317general.m3u8
内蒙古经济生活频道[1920*1080],http://play1-qk.nmtv.cn/live/2326general.m3u8
内蒙古农牧频道[1920*1080],http://play1-qk.nmtv.cn/live/2320general.m3u8
内蒙古农牧频道[1920*1080],http://play1-qk.nmtv.cn/live/2329general.m3u8
内蒙古少儿频道[1920*1080],http://play1-qk.nmtv.cn/live/2318general.m3u8
内蒙古少儿频道[1920*1080],http://play1-qk.nmtv.cn/live/2327general.m3u8
内蒙古文化频道[1920*1080],http://play1-qk.nmtv.cn/live/2321general.m3u8
内蒙古文化频道[1920*1080],http://play1-qk.nmtv.cn/live/2330general.m3u8
内蒙古农牧区广播可视化[1920*1080],http://play1-qk.nmtv.cn/live/1902718general.m3u8
呼和浩特新闻综合频道[1920*1080],http://play1-qk.nmtv.cn:80/live/1735545967595013.m3u8
呼和浩特新闻综合频道[1920*1080],http://play1-qk.nmtv.cn/live/2344general.m3u8
呼和浩特新闻综合频道[1920*1080],http://play1-qk.nmtv.cn/live/2358general.m3u8
呼和浩特新闻综合频道[480*270],https://ltech.0471tv.org.cn:8088/xwzh/xinwenzonghe.m3u8
呼和浩特影视娱乐频道[480*270],https://ltech.0471tv.org.cn:8088/ysyl/yingshiyule.m3u8
鄂尔多斯新闻综合频道[1920*1080],http://play1-qk.nmtv.cn:80/live/1735546299241021.m3u8
鄂尔多斯新闻综合频道[1920*1080],https://live.nxw.org.cn/lsdream/h2mxgj4/1000/live.m3u8
鄂尔多斯新闻综合频道[1920*1080],http://play1-qk.nmtv.cn/live/2335general.m3u8
鄂尔多斯新闻综合频道[1920*1080],http://play1-qk.nmtv.cn/live/2349general.m3u8
鄂尔多斯蒙语综合频道[1920*1080],https://live.nxw.org.cn/lsdream/3lZr8dK/1000/live.m3u8
包头新闻综合频道[1920*1080],http://play1-qk.nmtv.cn:80/live/1735546150395017.m3u8
赤峰新闻综合频道[1920*1080],http://play1-qk.nmtv.cn/live/2337general.m3u8
赤峰新闻综合频道[1920*1080],http://play1-qk.nmtv.cn/live/2351general.m3u8
兴安盟新闻综合频道[1920*1080],http://play1-qk.nmtv.cn/live/2343general.m3u8
兴安盟新闻综合频道[1920*1080],http://play1-qk.nmtv.cn/live/2357general.m3u8
通辽新闻综合频道[1920*1080],http://play1-qk.nmtv.cn:80/live/1735546745882037.m3u8
通辽新闻综合频道[1024*576],https://video.tongliaowang.com:2443/live/cid6.m3u8?hls_ctx=pi68j5n9
通辽新闻综合频道[1920*1080],http://play1-qk.nmtv.cn/live/2353general.m3u8
通辽汉语综合广播[1024*576],https://video.tongliaowang.com:2443/live/cid2.m3u8?hls_ctx=0n464cd4
呼伦贝尔新闻综合频道[1920*1080],http://play1-qk.nmtv.cn/live/2342general.m3u8
巴彦淖尔新闻综合频道[1920*1080],http://play1-qk.nmtv.cn:80/live/1735546423467029.m3u8
巴彦淖尔新闻综合频道[1280*720],https://livepull.bynesrmtzx.cn:443/bynermt/9447f393-08aa-4020-9fb2-40b66b6e141f.m3u8
巴彦淖尔新闻综合频道[1920*1080],http://play1-qk.nmtv.cn/live/2334general.m3u8
巴彦淖尔新闻综合频道[1920*1080],http://play1-qk.nmtv.cn/live/2348general.m3u8
巴彦淖尔经济生活[1280*720],https://livepull.bynesrmtzx.cn:443/bynermt/b68a0eec-2778-49f7-9fe6-600b8895e95a.m3u8
巴彦淖尔影视娱乐[1280*720],https://livepull.bynesrmtzx.cn:443/bynermt/91bd6ebf-3d58-4e3e-b5f6-db69d691c666.m3u8
阿拉善盟新闻综合频道[1920*1080],http://play1-qk.nmtv.cn:80/live/1735547046115053.m3u8
阿拉善盟新闻综合频道[1920*1080],http://play1-qk.nmtv.cn/live/2347general.m3u8
乌兰察布新闻综合频道[1920*1080],http://play1-qk.nmtv.cn:80/live/1735546836103043.m3u8
乌海新闻综合频道[1920*1080],http://play1-qk.nmtv.cn:80/live/1735546358166026.m3u8
乌海新闻综合频道[1920*1080],http://play1-qk.nmtv.cn/live/2341general.m3u8
乌海新闻综合频道[1920*1080],http://play1-qk.nmtv.cn/live/2355general.m3u8
锡林郭勒盟新闻综合频道[1920*1080],http://play1-qk.nmtv.cn:80/live/1735546994821050.m3u8
锡林郭勒盟新闻综合频道[1920*1080],http://play1-qk.nmtv.cn/live/2332general.m3u8
锡林郭勒盟新闻综合频道[1920*1080],http://play1-qk.nmtv.cn/live/2346general.m3u8
达茂综合频道[1920*1080],http://pili-live-hls-nmgapp12019.nmgcyy.com.cn/nmgapp12019/live174278125035550.m3u8
奈曼综合频道[1920*1080],https://pili-live-hls-nmgapp12019.nmgcyy.com.cn/nmgapp12019/live175015173547568.m3u8
满洲里市综合频道[1920*1080],http://play1-qk.nmtv.cn/live/2336general.m3u8
满洲里市综合频道[1920*1080],http://play1-qk.nmtv.cn/live/2350general.m3u8
西宁新闻综合频道[1920*1080],https://liveout.xntv.tv/a65jur/96iln2.m3u8
农林卫视[720*407],http://gxlive.snrtv.com/nlws-SD.m3u8
陕西新闻资讯频道[720*407],http://gxlive.snrtv.com/sx1-SD.m3u8
陕西都市青春频道[720*407],http://gxlive.snrtv.com/sx2-SD.m3u8
陕西秦腔频道[720*407],http://gxlive.snrtv.com/sx5-SD.m3u8
陕西体育休闲频道[720*407],http://gxlive.snrtv.com/sx7-SD.m3u8
陕西西部电影频道[720*407],http://gxlive.snrtv.com/sx8-SD.m3u8
西安新闻综合频道[1920*1080],https://xatv-bq.xiancity.cn:443/live/1/index.m3u8
西安都市频道[1920*1080],https://xatv-bq.xiancity.cn:443/live/2/index.m3u8
西安戏曲影视频道[1920*1080],https://xatv-bq.xiancity.cn:443/live/4/index.m3u8
西安移动电视频道[1920*1080],https://xatv-bq.xiancity.cn:443/live/7/index.m3u8
榆林综合频道[1920*1080],https://hplayer1.juyun.tv/camera/186023110.m3u8
榆林公共频道[1920*1080],https://hplayer1.juyun.tv/camera/186022194.m3u8
宝鸡经济资讯频道[1920*1080],http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226344/index.m3u8?servicetype=1
延安新闻综合频道[1280*720],https://srs.yanews.cn:443/video/YATV-1/index.m3u8
延安公共频道[1280*720],https://srs.yanews.cn:443/video/YATV-2/index.m3u8
汉中综合频道[1920*1080],http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226006/index.m3u8
商洛综合频道[1920*1080],https://player4.juyun.tv/camera/171844138.m3u8
烟台新闻综合频道[1920*1088],http://live.yantaitv.cn/live/212803c257394d429606a0815d20e3ce/710c510f5a5441cb8fc062e2dd3e1a76.m3u8
济宁综合频道[1920*1080],https://srs.jnnews.tv:443/video/JTV-1/index.m3u8
济宁生活频道[1280*720],https://srs.jnnews.tv:443/video/JTV-2/index.m3u8
菏泽新闻综合频道[1280*720],http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
菏泽经济生活频道[1280*720],http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
上海新纪实频道[1920*1080],https://bp-resource-dfl.bestv.cn/155/3/video.m3u8
上海东方购物频道1[1280*720],https://ocj2.kksmg.com/ocj2/ocj2.m3u8
上海东方购物频道2[1280*720],https://ocj2.kksmg.com/ocj1/ocj1.m3u8
金山综合频道[1920*1080],https://pili-live-hls.wdit.com.cn/wditlive/8818dfe5f4df45ba9a3f32964d172fb2b6d3.m3u8
点掌财经[1280*720],https://volcanopull.aniu.tv/live/aniu2/index.m3u8
晋中综合频道[1920*1080],https://live.jztvnews.cn/lsdream/40Xc057/1000/live.m3u8
晋中公共频道[1920*1080],https://live.jztvnews.cn/lsdream/8i6Yd67/1000/live.m3u8
孝义综合频道[1920*1080],https://p2hs.vzan.com/slowlive/739908540076758903/live.m3u8
平顺综合广播[1920*1080],http://player4.juyun.tv:80/tv/149466149.m3u8
屯留综合频道[1280*720],https://f3jok3az.live.sxmty.com/live/hls/ebaa2bf2e7f94dc79d4e642ac76d2415/0d97361a940348729fbd0ee3f4eb9e47.m3u8
武乡综合频道[1280*720],https://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
娄烦综合频道[768*576],https://d2lp2ch2.live.sxmty.com/live/hls/dd05b3d63074444abe815913a24d3a35/4c59b61fb67f4a45b7fa1f8416b9fffb-1.m3u8
平鲁综合频道[1920*1080],http://player4.juyun.tv/tv/167019161.m3u8
山阴综合频道[1920*1080],http://pili-live-rtmp.188.i2863.com/i2863-188/live_188_430198.m3u8
潞城综合频道[1920*1080],http://59.48.42.8:62204/lucheng.m3u8
平遥综合频道[1920*1080],https://tntgjhjb.live.sxmty.com/live/hls/3a4585ac11ec4e1bb07b419101b370c3/baf63e2b313440c2a25d7859f9b73b05-1.m3u8
古县综合频道[720*540],https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8
太谷综合频道[1920*1080],https://p2.vzan.com/slowlive/596867413819827251/live.m3u8
万荣综合频道[720*404],http://60.222.246.220:19433/hls1.m3u8
闻喜综合频道[768*576],https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8
原平综合频道[720*405],https://xkmspyxn.live.sxmty.com/live/hls/f9656a0b2386464d972a0871a16d2fed/8a25d45c2f98451da8927c088f189446.m3u8
高平综合频道[854*480],https://live.gprmt.cn/gprmnews/playlist.m3u8
灵丘综合频道[1280*720],http://player4.juyun.tv/tv/150434132.m3u8
四川每经AI电视[1920*1080],https://swiftplay.hxkjmedia.com/tv/spbW.m3u8
四川每经AI电视[1920*1080],http://swiftplay.hxkjmedia.com/tv/yytestW.m3u8
双流综合频道[1280*720],http://171.221.250.132:28080/live/3146B3F489F1246E4E542E341B99EEAD.m3u8
双流综合广播[1920*1080],http://222.209.86.154:1009/hls/main/playlist.m3u8
乐山新闻综合频道[1920*1080],http://pwpull.leshan.cn:80/live/21609091019110008654ed1a00000000/playlist.m3u8
乐山i乐山频道[1920*1080],http://p8.vzan.com/slowlive/147517797332177132/live.m3u8
乐山i乐山频道[1920*1080],https://play-hwgy.vzan.com/slowlive/147517797332177132/live.m3u8?vzsign=4f924f96808a8cb6d13a33c10c411e5a&uid=0&uuid=9c0e1a58b14847c48f52495d82250f8a&vzsign2=7acc0a11424a4136cbf11a07bd8c7cb7
华蓥综合频道[1920*1080],http://218.89.61.237:83/live/xwzh.m3u8
雅安文化生活频道[1920*1080],https://play.yunxya.com/channellive/whsh.m3u8
雅安雨城频道[720*576],https://m3u8channel-yc.yunxya.com/nmip-media/channellive/channel100103/playlist.m3u8
广元综合频道[1280*720],https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
广元文化生活频道[1280*720],https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
广元新闻综合广播[960*540],https://m3u8.channel.dzsm.com/nmip-media/channellive/channel106372/playlist.m3u8
内江新闻综合频道[1280*720],https://njzb.scnj.tv/hls_njtv_direct/1.m3u8
内江科教生活频道[1280*720],https://njzb.scnj.tv/hls_njtv_direct/9.m3u8
甘孜综合频道[1280*720],https://m3u8channel.ganzitv.com/nmip-media/channellive/channel1/playlist.m3u8
南溪综合频道[1280*720],https://p2hs.vzan.com/slowlive/371673471833525863/live.m3u8?zbid=102532487&tpid=311008060
叙州综合频道[1920*1080],http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8
威远综合频道[1920*1080],https://wy-live-pull.thecover.cn/rmtlive/fmzb1710746907096.m3u8
大竹综合频道[1920*1080],https://lmt.dazhutv.cn/live1/live1.m3u8
开江综合频道[1920*1080],https://lmt.kjzx.net:98/live1/live1.m3u8
渠县综合频道[1280*720],http://183.222.248.153:81/hls/cfp2p8m3.m3u8
渠县综合广播[1280*720],http://183.222.248.153:81/hls/nu6vbbdw.m3u8
宣汉综合频道[1920*1080],http://livexuanhan.chinamcache.com/live/push1.m3u8
中江综合频道[1920*1080],https://bl.zjtvrm.cn/live/zjrmzxzb.m3u8?timestamp=20250617174454&encrypt=7759375eb83dccfe26811155bff1c4be
阆中综合频道[1280*720],https://p2hs.vzan.com/slowlive/798833473879633259/live.m3u8
仪陇综合频道[1280*720],https://live.yilongnews.com/live/ylzhpd.m3u8?auth_key=1741134122-0-0-fbf8d764c05b0a2547234f0f9f64e4b6
营山综合频道[1280*720],https://m3u8channel.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8
金川综合频道[1920*1080],http://live.jinchuanrmt.com:90/live/zhxw.m3u8
荣县综合频道[1280*720],https://play.rongxianwang.net/ydrx/rongxianlive.m3u8?auth_key=1715846517-0-0-69728c58ca3d40f9331a8cf77d985e93
朝天综合频道[960*540],https://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8
剑阁综合频道[960*540],https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
青川综合频道[1920*1080],http://qcfile.qcrmt.com/nmip-media/channellive/channel100933/playlist.m3u8
洪雅综合频道[1920*1080],https://dg1sy-livehls.migucloud.com/live/TIMV9AKA_C0/playlist.m3u8
彭山综合频道[1920*1080],https://play.psrmt.cn/live/ZYADBGLP_C0/playlist.m3u8
仁寿综合频道[1920*1080],https://play.scrstv.com.cn/TV/xwzh.m3u8?auth_key=1724660870-0-0-a245e661caf0188f84e8e486754a80ce
会东综合频道[1280*720],http://exfile.schdxww.com/nmip-media/channellive/channel100055/playlist.m3u8
普格综合频道[1920*1080],http://171.215.30.43:8086/0.m3u8
德格综合频道[1280*720],http://dgfile.ganzitv.com:80/nmip-media/channellive/channel101955/playlist.m3u8
汉源综合频道[1280*720],https://m3u8channel-hy.yunxya.com/nmip-media/channellive/channel104355/playlist.m3u8
石棉综合频道[1920*1080],https://m3u8channel-sm.yunxya.com/nmip-media/channellive/channel100420/playlist.m3u8
天全综合频道[1280*720],https://m3u8channel-tq.yunxya.com/nmip-media/channellive/channel100634/playlist.m3u8
荥经综合频道[1920*1080],https://m3u8channel-yj.yunxya.com/nmip-media/channellive/channel101140/playlist.m3u8
井研综合频道[1920*1080],http://tvfile.jyrmt.cn/nmip-media/channellive/channel104452/playlist.m3u8
沙湾综合频道[1280*720],http://tvfile.swrmt.cn:80/nmip-media/channellive/channel100064/playlist.m3u8
叙永综合频道[1920*1080],http://luzhi.xuyongrongmei.cn:1935/live/_definst_/xyxw/playlist.m3u8
滨海新闻综合频道[1920*1080],http://traffic.jbh.tjbh.com/live/bhtv10/playlist.m3u8
伊犁汉语综合频道[1920*1080],http://110.153.180.106:55555/out_4/index.m3u8
伊犁哈萨克语综合频道[1920*1080],http://110.153.180.106:55555/out_2/index.m3u8
伊犁维吾尔语综合频道[1920*1080],http://110.153.180.106:55555/out_3/index.m3u8
巴州汉语综合频道[1920*1080],http://file.loulannews.cn/nmip-media/channellive/channel101476/playlist.m3u8
巴州蒙古语综合频道[1920*1080],http://file.loulannews.cn/nmip-media/channellive/channel102433/playlist.m3u8
巴州维吾尔语综合频道[1920*1080],http://file.loulannews.cn/nmip-media/channellive/channel103824/playlist.m3u8
巴州教育频道[1920*1080],http://file.loulannews.cn/nmip-media/channellive/channel104199/playlist.m3u8
塔城一套[1920*1080],http://218.84.35.38:3000/m3u8/live/tctv-1/index.m3u8
塔城二套[1920*1080],http://218.84.35.38:3000/m3u8/live/tctv-2/index.m3u8
塔城哈萨克语广播[1920*1080],http://218.84.35.38:3000/m3u8/live/tctvgb-2/index.m3u8
布尔津汉语综合频道[1920*1080],https://st-video.xjmty.com/fs/livedit/6fc961a3e0f06313/c9338510613c6394.m3u8
布尔津哈萨克语综合频道[1920*1080],https://st-video.xjmty.com/fs/livedit/e55abfa37af26e19/8ce9971c2177b3dd.m3u8
吉木萨尔综合频道[1920*1080],http://218.31.201.189:9000/shiping1/prog_index.m3u8
兵团四师综合频道[1920*1080],http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
兵团五师综合频道[720*576],http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
兵团六师综合频道[720*404],http://liveout.btzx.com.cn/62ds9e/d9vi5g.m3u8
兵团十三师综合频道[1920*1080],http://test5.btzx.com.cn:80/live/13TV.stream/playlist.m3u8
奎屯三套[1920*1080],http://218.84.12.186:8002/hls/main/playlist.m3u8
玛纳斯综合频道[1920*1080],http://218.84.127.245:1026/hls/main1/playlist.m3u8
玛纳斯综合广播[1920*1080],http://218.84.127.245:1027/hls/main0/playlist.m3u8
疏附汉语综合频道[1920*1080],http://36.96.215.58:6000/0.m3u8
日喀则汉语综合频道[1920*1080],https://consolestream.rkzrm.cn:20323/4.m3u8
日喀则藏语综合频道[1920*1080],https://console.rkzrm.cn:20323/8.m3u8
日喀则藏语综合频道[1920*1080],https://consolestream.rkzrm.cn:20323/8.m3u8
云南都市频道[1280*720],https://hwapi.yntv.net/62hdvf/rjwt14.m3u8
云南娱乐频道[1280*720],https://hwapi.yntv.net/62hdvf/q9vs1b.m3u8
云南康旅频道[1280*720],https://hwapi.yntv.net/62hdvf/227q43.m3u8
玉溪综合频道[1280*720],https://hwapi.yntv.net:443/r5fc3f/4kzlat_hd.m3u8
玉溪新闻综合广播[1280*720],https://hwapi.yntv.net/r5fc3f/wr84m9.m3u8
昭通电视一套[773*416],https://hwapi.yntv.net:443/ew265l/5fkqnm.m3u8
昭通电视一套[773*416],https://hwapi.yntv.net/ew265l/5fkqnm.m3u8
昭通电视三套[1920*1080],https://hwapi.yntv.net/9nwc4s/y7445b.m3u8
楚雄新闻频道[1280*720],https://hwapi.yntv.net:443/ew265l/848y54.m3u8
红河新闻综合频道[1280*720],https://hwapi.yntv.net:443/ew265l/b4v0s0.m3u8
文山综合频道[1920*1080],https://hwapi.yntv.net:443/ew265l/29vf20.m3u8
普洱新闻综合频道[1920*1080],https://zhibo.puerw.cn/puer/c752b300-602c-4083-8c5e-f6bb97b58f2d.m3u8
迪庆综合频道[1920*1080],https://live.xgll.com.cn/hls/tv/dqrm-zhpd-2025.m3u8
临沧综合频道[1920*1080],https://channellive.lincangrongmei.cn/data/nmip-media/channellive/channel102618/playlist.m3u8
临沧公共频道[1280*720],https://hwapi.yntv.net/6tt654/drfs5s.m3u8
临沧公共频道[1920*1080],https://channellive.lincangrongmei.cn/data/nmip-media/channellive/channel103954/playlist.m3u8
保山电视一套[1920*1080],https://hwapi.yntv.net:443/7y80ii/7672o4.m3u8
西双版纳综合频道[1920*1080],https://channellive.xsbnw.cn:443/default/nmip-media/channellive/channel112526/playlist.m3u8
西双版纳综合频道[1920*1080],https://hwapi.yntv.net:443/ew265l/47480o_uhd.m3u8
西双版纳文化旅游频道[1920*1080],https://channellive.xsbnw.cn/default/nmip-media/channellive/channel112694/playlist.m3u8
怒江综合频道[1920*1080],https://hwapi.yntv.net/s5xpv2/9r4ei4.m3u8
怒江综合广播[1280*720],https://hwapi.yntv.net:443/r5fc3f/wr84m9.m3u8
曲靖一套[1280*720],https://hwapi.yntv.net:443/ew265l/9gp7eg.m3u8
元江综合频道[1920*1080],https://hwapi.yntv.net/vu7hkj/x6rer3.m3u8
易门综合频道[1920*1080],https://zb-live.ynurl.com/yimen/3b75a2f9-7941-46b7-992d-a9796fbca5fe.m3u8
绥江综合频道[1920*1080],http://60.160.23.32:8100/media/livepkgr/sjtv/playlist.m3u8
彝良综合频道[1920*1080],https://zb-live.ynurl.com/yiliang/daba5594-ccf8-44c1-a137-3b368b8e398b.m3u8
福贡综合频道[1920*1080],http://zb-live.ynurl.com/live/5dd91e43-da42-4d32-81ec-7354b2b36de7.m3u8
贡山综合频道[1920*1080],http://zb-live.ynurl.com/live/dc5c173d-e116-4334-85d4-755e1bce0474.m3u8
泸水综合频道[1920*1080],https://zb-live.ynurl.com/lushui/282fd8f0-2afc-427b-8aa0-e6e6e177f0a2.m3u8
陆良综合频道[1024*576],https://hwapi.yntv.net/9327b6/v8i7rf.m3u8
绿春综合频道[1920*1080],https://zb-live.ynurl.com/lvchun/b02460f7-dfaf-4188-8906-4a915521bdf4.m3u8
马关综合频道[1920*1080],https://zb-live.ynurl.com/guangnan/31407c0a-ec07-4b5f-8a89-c26fbcc1fcf9.m3u8
丘北综合频道[1920*1080],https://zb-live.ynurl.com/qiubei/87f0d417-e3c0-4f0d-b930-74ab3f8d7176.m3u8
洱源综合频道[1280*720],https://hwapi.yntv.net/d117oe/mk98io.m3u8
巍山综合频道[1920*1080],https://hwapi.yntv.net/euxv6l/5q7637.m3u8
云龙综合频道[1920*1080],https://hwapi.yntv.net/b0231t/f502oq.m3u8
陇川综合频道[1920*1080],https://zb-live.ynurl.com/longchuan/58f88df3-605e-4c57-865c-8e8f85241ca1.m3u8
浙江卫视[1920*1080],https://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
浙江钱江[1920*1080],https://ali-xwl.cztv.com/live/channel021080Plxw.m3u8
浙江经济生活[1920*1080],https://ali-xwl.cztv.com/live/channel031080Plxw.m3u8
浙江教科影视[1920*1080],https://ali-xwl.cztv.com/live/channel041080Plxw.m3u8
浙江民生休闲[1920*1080],https://ali-xwl.cztv.com/live/channel061080Plxw.m3u8
浙江新闻[1920*1080],https://ali-xwl.cztv.com/live/channel071080Plxw.m3u8
浙江少儿[1920*1080],https://ali-xwl.cztv.com/live/channel081080Plxw.m3u8
浙江国际[1920*1080],https://ali-xwl.cztv.com/live/channel101080Plxw.m3u8
浙江好易购[1920*1080],https://ali-xwl.cztv.com/live/channel111080Plxw.m3u8
浙江之江纪录[1920*1080],https://ali-xwl.cztv.com/live/channel121080Plxw.m3u8
杭州新闻综合[1920*1080],https://ali-xwl.cztv.com:443/live/hangzhouds.m3u8
宁波电视一套[1920*1080],http://l.cztvcloud.com/channels/lantian/sxchannel02/1080p.m3u8
绍兴新闻综合频道[1920*1080],http://l.cztvcloud.com/channels/lantian/sxchannel04/1080p.m3u8
绍兴新闻综合频道[1280*720],http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
绍兴公共频道[1280*720],http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
绍兴文化影视频道[1280*720],http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
金华新闻综合频道[1920*1080],https://ali-xwl.cztv.com:443/live/jinhuads.m3u8
金华新闻综合频道[1920*1080],http://l.cztvcloud.com/channels/lantian/sxchannel07/1080p.m3u8
舟山新闻综合频道[1920*1080],https://ali-xwl.cztv.com:443/live/zhoushands.m3u8
舟山新闻综合频道[1920*1080],http://l.cztvcloud.com/channels/lantian/sxchannel11/1080p.m3u8
衢州新闻综合频道[1920*1080],https://ali-xwl.cztv.com:443/live/quzhouds.m3u8
衢州新闻综合频道[1920*1080],http://l.cztvcloud.com/channels/lantian/sxchannel08/1080p.m3u8
湖州新闻综合频道[1920*1080],http://l.cztvcloud.com/channels/lantian/sxchannel05/1080p.m3u8
湖州新闻综合频道[1280*720],http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865
